,show_id,userId,score
8094,as8284,93506.004,3.608
8095,as8285,87358.975,3.5
8096,as8286,87725.796,3.485
8097,as8287,90447.305,3.507
8098,as8288,87818.424,3.562
8099,as8289,90805.255,3.535
8100,as829,97144.056,3.572
8101,as8290,92166.972,3.521
8102,as8291,92567.105,3.521
8103,as8292,87002.64,3.565
8104,as8293,92767.742,3.493
8105,as8294,84980.692,3.484
8106,as8295,84824.613,3.554
8107,as8296,85174.348,3.561
8108,as8297,83310.819,3.458
8109,as8298,95459.614,3.545
8110,as8299,91130.859,3.55
8111,as83,95578.193,3.528
8112,as830,92325.159,3.587
8113,as8300,91667.556,3.57
8114,as8301,87350.928,3.576
8115,as8302,94095.809,3.583
8116,as8303,93232.204,3.497
8117,as8304,93972.586,3.502
8118,as8305,88457.185,3.519
8119,as8306,82585.459,3.609
8120,as8307,90447.414,3.657
8121,as8308,89161.297,3.472
8122,as8309,89816.591,3.503
8123,as831,90000.088,3.522
8124,as8310,87074.57,3.548
8125,as8311,94061.396,3.586
8126,as8312,90012.101,3.566
8127,as8313,86760.606,3.523
8128,as8314,84341.058,3.625
8129,as8315,84042.229,3.457
8130,as8316,87537.705,3.551
8131,as8317,82093.46,3.497
8132,as8318,84011.824,3.502
8133,as8319,94583.378,3.544
8134,as832,92329.546,3.565
8135,as8320,84094.219,3.504
8136,as8321,94728.807,3.523
8137,as8322,96383.03,3.61
8138,as8323,94849.039,3.518
8139,as8324,81098.563,3.577
8140,as8325,88539.986,3.489
8141,as8326,86636.743,3.522
8142,as8327,90720.994,3.483
8143,as8328,85849.969,3.59
8144,as8329,90299.446,3.596
8145,as833,89034.061,3.526
8146,as8330,86682.786,3.614
8147,as8331,90695.206,3.58
8148,as8332,97131.933,3.612
8149,as8333,84171.666,3.545
8150,as8334,87158.6,3.515
8151,as8335,97940.776,3.477
8152,as8336,96281.412,3.5
8153,as8337,94038.831,3.51
8154,as8338,88925.981,3.427
8155,as8339,93592.766,3.55
8156,as834,89179.622,3.51
8157,as8340,89804.798,3.594
8158,as8341,82270.482,3.593
8159,as8342,92724.041,3.575
8160,as8343,89646.418,3.62
8161,as8344,90277.07,3.518
8162,as8345,90297.892,3.541
8163,as8346,103167.313,3.548
8164,as8347,87985.486,3.534
8165,as8348,93757.953,3.48
8166,as8349,86535.601,3.638
8167,as835,90767.474,3.498
8168,as8350,99797.965,3.547
8169,as8351,93104.057,3.621
8170,as8352,91405.775,3.589
8171,as8353,93194.721,3.464
8172,as8354,90969.874,3.535
8173,as8355,88786.165,3.545
8174,as8356,83172.631,3.563
8175,as8357,92199.061,3.515
8176,as8358,85564.994,3.549
8177,as8359,84002.837,3.648
8178,as836,89509.17,3.449
8179,as8360,90680.378,3.51
8180,as8361,93848.823,3.506
8181,as8362,86574.645,3.591
8182,as8363,90825.635,3.567
8183,as8364,85266.565,3.52
8184,as8365,88147.229,3.437
8185,as8366,95930.869,3.554
8186,as8367,87376.138,3.539
8187,as8368,92476.523,3.575
8188,as8369,91093.646,3.524
8189,as837,92864.503,3.482
8190,as8370,92284.945,3.467
8191,as8371,88213.928,3.571
8192,as8372,85300.635,3.548
8193,as8373,87420.823,3.367
8194,as8374,93078.009,3.616
8195,as8375,86107.318,3.472
8196,as8376,95540.831,3.539
8197,as8377,90009.002,3.524
8198,as8378,90915.719,3.675
8199,as8379,97265.786,3.401
8200,as838,85907.021,3.549
8201,as8380,93226.071,3.441
8202,as8381,93891.119,3.572
8203,as8382,90231.309,3.602
8204,as8383,92507.227,3.521
8205,as8384,92589.945,3.579
8206,as8385,91616.294,3.549
8207,as8386,87785.119,3.545
8208,as8387,86076.805,3.526
8209,as8388,89058.598,3.597
8210,as8389,82196.073,3.499
8211,as839,96505.986,3.54
8212,as8390,87242.111,3.486
8213,as8391,89679.788,3.515
8214,as8392,92584.913,3.564
8215,as8393,92852.294,3.492
8216,as8394,95325.745,3.573
8217,as8395,90160.582,3.557
8218,as8396,93702.324,3.603
8219,as8397,96110.776,3.513
8220,as8398,83685.472,3.502
8221,as8399,91217.525,3.565
8222,as84,87469.184,3.552
8223,as840,90498.741,3.546
8224,as8400,89772.683,3.533
8225,as8401,81356.584,3.518
8226,as8402,89752.941,3.576
8227,as8403,91532.245,3.574
8228,as8404,89713.842,3.464
8229,as8405,87710.699,3.502
8230,as8406,86127.891,3.547
8231,as8407,85914.394,3.503
8232,as8408,85102.652,3.53
8233,as8409,89923.836,3.53
8234,as841,87466.853,3.51
8235,as8410,93661.461,3.566
8236,as8411,87941.094,3.606
8237,as8412,88188.994,3.558
8238,as8413,93922.592,3.529
8239,as8414,85529.725,3.495
8240,as8415,96307.746,3.508
8241,as8416,85954.499,3.56
8242,as8417,93090.672,3.479
8243,as8418,85064.571,3.523
8244,as8419,84918.429,3.614
8245,as842,89512.654,3.503
8246,as8420,89840.4,3.509
8247,as8421,92671.013,3.607
8248,as8422,83462.843,3.533
8249,as8423,81688.479,3.52
8250,as8424,88240.685,3.556
8251,as8425,98525.062,3.495
8252,as8426,93815.38,3.528
8253,as8427,86151.547,3.595
8254,as8428,95530.374,3.576
8255,as8429,97614.559,3.631
8256,as843,94862.219,3.581
8257,as8430,86415.292,3.535
8258,as8431,87121.863,3.531
8259,as8432,87774.119,3.496
8260,as8433,88674.946,3.541
8261,as8434,90387.563,3.517
8262,as8435,84822.319,3.56
8263,as8436,88456.116,3.6
8264,as8437,95498.979,3.5
8265,as8438,88703.716,3.526
8266,as8439,90553.928,3.483
8267,as844,85562.293,3.475
8268,as8440,81622.718,3.535
8269,as8441,90116.56,3.525
8270,as8442,87990.544,3.52
8271,as8443,86729.0,3.57
8272,as8444,91610.719,3.539
8273,as8445,88014.552,3.555
8274,as8446,94738.779,3.536
8275,as8447,95393.305,3.568
8276,as8448,81716.784,3.551
8277,as8449,89269.705,3.52
8278,as845,87465.374,3.57
8279,as8450,88060.159,3.539
8280,as8451,86989.21,3.414
8281,as8452,88130.581,3.563
8282,as8453,85970.501,3.484
8283,as8454,87529.585,3.556
8284,as8455,88140.33,3.511
8285,as8456,90537.816,3.514
8286,as8457,87720.455,3.542
8287,as8458,86864.463,3.546
8288,as8459,89172.132,3.5
8289,as846,90970.569,3.56
8290,as8460,89516.751,3.505
8291,as8461,88296.085,3.571
8292,as8462,93341.618,3.578
8293,as8463,89980.526,3.619
8294,as8464,93723.166,3.524
8295,as8465,87006.579,3.555
8296,as8466,88057.973,3.535
8297,as8467,85922.157,3.601
8298,as8468,84650.025,3.528
8299,as8469,89701.477,3.512
8300,as847,91821.925,3.496
8301,as8470,87182.317,3.471
8302,as8471,90869.93,3.494
8303,as8472,92946.523,3.502
8304,as8473,92561.276,3.487
8305,as8474,88307.225,3.512
8306,as8475,86306.12,3.499
8307,as8476,95568.378,3.476
8308,as8477,92676.705,3.524
8309,as8478,89809.135,3.524
8310,as8479,93695.546,3.439
8311,as848,93378.014,3.616
8312,as8480,96053.605,3.535
8313,as8481,88538.602,3.576
8314,as8482,86825.026,3.44
8315,as8483,87181.951,3.535
8316,as8484,86364.696,3.537
8317,as8485,94384.234,3.546
8318,as8486,85336.238,3.523
8319,as8487,90215.313,3.554
8320,as8488,94813.308,3.532
8321,as8489,94433.605,3.496
8322,as849,90295.349,3.532
8323,as8490,96461.248,3.471
8324,as8491,86615.257,3.554
8325,as8492,88477.082,3.553
8326,as8493,82871.47,3.403
8327,as8494,91983.8,3.459
8328,as8495,87499.71,3.479
8329,as8496,92234.382,3.54
8330,as8497,95604.034,3.509
8331,as8498,88920.269,3.597
8332,as8499,90545.138,3.506
8333,as85,91350.434,3.549
8334,as850,92948.776,3.609
8335,as8500,90274.576,3.51
8336,as8501,83350.782,3.586
8337,as8502,87757.745,3.472
8338,as8503,93030.419,3.501
8339,as8504,100025.041,3.512
8340,as8505,83153.676,3.465
8341,as8506,90037.341,3.595
8342,as8507,97200.813,3.655
8343,as8508,91291.021,3.481
8344,as8509,93021.123,3.534
8345,as851,100734.452,3.51
8346,as8510,93849.191,3.552
8347,as8511,90302.335,3.608
8348,as8512,87826.092,3.476
8349,as8513,89886.039,3.474
8350,as8514,83744.045,3.589
8351,as8515,82255.848,3.486
8352,as8516,86503.215,3.52
8353,as8517,94234.581,3.561
8354,as8518,99316.148,3.48
8355,as8519,92531.12,3.506
8356,as852,90978.217,3.481
8357,as8520,86349.493,3.499
8358,as8521,88495.803,3.495
8359,as8522,94111.381,3.49
8360,as8523,94203.01,3.454
8361,as8524,91369.536,3.525
8362,as8525,82181.45,3.59
8363,as8526,94866.367,3.565
8364,as8527,93063.08,3.479
8365,as8528,89475.495,3.576
8366,as8529,93125.512,3.592
8367,as853,88936.145,3.507
8368,as8530,85147.661,3.544
8369,as8531,96434.345,3.512
8370,as8532,88454.979,3.648
8371,as8533,93454.826,3.566
8372,as8534,90647.968,3.54
8373,as8535,88112.9,3.544
8374,as8536,92337.395,3.501
8375,as8537,83392.369,3.554
8376,as8538,94919.837,3.557
8377,as8539,86667.434,3.48
8378,as854,90200.669,3.547
8379,as8540,83053.642,3.565
8380,as8541,96119.56,3.429
8381,as8542,96546.718,3.56
8382,as8543,90203.11,3.589
8383,as8544,98204.822,3.534
8384,as8545,90946.645,3.494
8385,as8546,87153.27,3.509
8386,as8547,84187.792,3.585
8387,as8548,92752.275,3.609
8388,as8549,89945.38,3.487
8389,as855,94225.77,3.544
8390,as8550,88797.623,3.469
8391,as8551,89651.887,3.549
8392,as8552,87686.352,3.496
8393,as8553,94538.469,3.641
8394,as8554,89283.218,3.542
8395,as8555,88638.644,3.588
8396,as8556,89544.31,3.529
8397,as8557,88942.928,3.562
8398,as8558,89892.072,3.562
8399,as8559,89229.847,3.47
8400,as856,97206.152,3.579
8401,as8560,89401.042,3.596
8402,as8561,91684.631,3.437
8403,as8562,92962.667,3.568
8404,as8563,87215.073,3.616
8405,as8564,92102.06,3.566
8406,as8565,86425.293,3.448
8407,as8566,85822.633,3.528
8408,as8567,90250.257,3.503
8409,as8568,91146.002,3.536
8410,as8569,88389.878,3.494
8411,as857,89746.11,3.417
8412,as8570,96238.17,3.54
8413,as8571,84864.927,3.427
8414,as8572,85348.734,3.614
8415,as8573,90569.536,3.559
8416,as8574,92932.756,3.575
8417,as8575,81537.876,3.55
8418,as8576,89208.421,3.619
8419,as8577,94256.766,3.567
8420,as8578,74504.59,3.556
8421,as8579,90875.536,3.591
8422,as858,91483.177,3.542
8423,as8580,99547.654,3.497
8424,as8581,80416.949,3.493
8425,as8582,88709.944,3.551
8426,as8583,95275.215,3.512
8427,as8584,83278.828,3.555
8428,as8585,89802.266,3.476
8429,as8586,86571.607,3.592
8430,as8587,85910.095,3.597
8431,as8588,86557.74,3.467
8432,as8589,89242.47,3.491
8433,as859,87095.317,3.514
8434,as8590,87384.499,3.558
8435,as8591,83279.932,3.566
8436,as8592,94745.061,3.475
8437,as8593,91955.503,3.537
8438,as8594,87786.804,3.517
8439,as8595,82150.611,3.529
8440,as8596,90601.045,3.601
8441,as8597,92374.327,3.594
8442,as8598,93250.582,3.503
8443,as8599,93565.006,3.465
8444,as86,89851.449,3.529
8445,as860,92172.68,3.604
8446,as8600,87971.232,3.602
8447,as8601,91356.914,3.583
8448,as8602,85133.002,3.544
8449,as8603,94351.372,3.549
8450,as8604,85443.091,3.548
8451,as8605,90700.546,3.56
8452,as8606,96441.634,3.498
8453,as8607,90831.778,3.542
8454,as8608,90807.112,3.534
8455,as8609,85384.623,3.434
8456,as861,91592.892,3.494
8457,as8610,91150.502,3.624
8458,as8611,86145.454,3.496
8459,as8612,87754.381,3.522
8460,as8613,89333.256,3.533
8461,as8614,93460.281,3.545
8462,as8615,91006.259,3.561
8463,as8616,94283.812,3.604
8464,as8617,88069.304,3.472
8465,as8618,88415.637,3.589
8466,as8619,95940.248,3.497
8467,as862,93209.555,3.5
8468,as8620,86934.455,3.51
8469,as8621,86460.736,3.5
8470,as8622,85619.337,3.536
8471,as8623,92775.591,3.546
8472,as8624,89096.129,3.498
8473,as8625,88733.131,3.487
8474,as8626,87745.91,3.443
8475,as8627,91754.612,3.471
8476,as8628,86095.125,3.546
8477,as8629,94273.275,3.534
8478,as863,87664.835,3.626
8479,as8630,87001.452,3.481
8480,as8631,81932.655,3.556
8481,as8632,85282.637,3.627
8482,as8633,85272.524,3.443
8483,as8634,86454.407,3.491
8484,as8635,87083.077,3.486
8485,as8636,86384.004,3.535
8486,as8637,86855.746,3.513
8487,as8638,84550.688,3.56
8488,as8639,90904.176,3.504
8489,as864,89292.099,3.464
8490,as8640,91675.428,3.538
8491,as8641,90080.227,3.505
8492,as8642,86231.412,3.528
8493,as8643,87529.347,3.51
8494,as8644,91450.027,3.546
8495,as8645,96729.933,3.503
8496,as8646,87258.452,3.59
8497,as8647,84460.183,3.499
8498,as8648,93080.806,3.466
8499,as8649,83780.537,3.488
8500,as865,86270.698,3.59
8501,as8650,83704.172,3.577
8502,as8651,87934.389,3.504
8503,as8652,95524.151,3.482
8504,as8653,92270.099,3.482
8505,as8654,89578.928,3.566
8506,as8655,89431.288,3.586
8507,as8656,97227.473,3.483
8508,as8657,97467.097,3.535
8509,as8658,84700.466,3.48
8510,as8659,94153.006,3.623
8511,as866,93365.552,3.489
8512,as8660,91917.291,3.544
8513,as8661,93467.103,3.521
8514,as8662,88983.419,3.453
8515,as8663,94485.385,3.511
8516,as8664,82598.821,3.566
8517,as8665,88535.676,3.468
8518,as8666,91911.876,3.633
8519,as8667,94386.954,3.484
8520,as8668,96990.794,3.433
8521,as8669,86079.201,3.6
8522,as867,89847.121,3.526
8523,as8670,85727.03,3.52
8524,as8671,91068.912,3.558
8525,as8672,88938.406,3.54
8526,as8673,93821.837,3.534
8527,as8674,97212.141,3.547
8528,as8675,84094.312,3.48
8529,as8676,90837.36,3.534
8530,as8677,91958.623,3.54
8531,as8678,86264.713,3.59
8532,as8679,87816.778,3.555
8533,as868,93148.256,3.517
8534,as8680,90804.12,3.562
8535,as8681,95829.61,3.538
8536,as8682,90233.0,3.539
8537,as8683,91856.969,3.533
8538,as8684,87337.571,3.549
8539,as8685,97010.096,3.578
8540,as8686,90066.737,3.468
8541,as8687,88827.604,3.583
8542,as8688,98008.512,3.523
8543,as8689,90930.254,3.378
8544,as869,87859.156,3.527
8545,as8690,99518.83,3.509
8546,as8691,92110.638,3.596
8547,as8692,90126.398,3.596
8548,as8693,91131.07,3.557
8549,as8694,93211.828,3.542
8550,as8695,86168.64,3.511
8551,as8696,91373.216,3.53
8552,as8697,91169.892,3.533
8553,as8698,87992.274,3.459
8554,as8699,85088.665,3.486
8555,as87,92545.677,3.666
8556,as870,82679.821,3.586
8557,as8700,87856.076,3.474
8558,as8701,86977.67,3.494
8559,as8702,90779.619,3.581
8560,as8703,98149.946,3.516
8561,as8704,102693.916,3.513
8562,as8705,91830.129,3.493
8563,as8706,86277.254,3.593
8564,as8707,90906.011,3.495
8565,as8708,83722.524,3.468
8566,as8709,98148.351,3.527
8567,as871,83410.584,3.496
8568,as8710,90360.905,3.493
8569,as8711,89109.786,3.565
8570,as8712,100866.234,3.544
8571,as8713,88456.466,3.465
8572,as8714,88617.616,3.573
8573,as8715,93606.991,3.584
8574,as8716,87450.185,3.489
8575,as8717,86667.326,3.465
8576,as8718,92225.426,3.645
8577,as8719,93892.832,3.559
8578,as872,85769.931,3.604
8579,as8720,89934.776,3.529
8580,as8721,93078.092,3.462
8581,as8722,89091.732,3.525
8582,as8723,91572.579,3.617
8583,as8724,84125.199,3.519
8584,as8725,88519.459,3.538
8585,as8726,85822.913,3.479
8586,as8727,87983.41,3.63
8587,as8728,96983.697,3.532
8588,as8729,90631.123,3.513
8589,as873,89890.789,3.554
8590,as8730,93369.265,3.482
8591,as8731,87745.081,3.636
8592,as8732,98781.128,3.429
8593,as8733,84530.312,3.52
8594,as8734,92251.208,3.48
8595,as8735,96412.952,3.481
8596,as8736,90941.501,3.486
8597,as8737,87564.651,3.647
8598,as8738,89578.024,3.518
8599,as8739,91878.489,3.58
8600,as874,94061.267,3.505
8601,as8740,93282.652,3.616
8602,as8741,92562.036,3.585
8603,as8742,82734.463,3.513
8604,as8743,93669.956,3.491
8605,as8744,92274.491,3.537
8606,as8745,93179.016,3.487
8607,as8746,94840.507,3.574
8608,as8747,96810.002,3.57
8609,as8748,86918.606,3.618
8610,as8749,92882.441,3.517
8611,as875,94927.825,3.534
8612,as8750,89512.174,3.53
8613,as8751,89472.64,3.626
8614,as8752,96493.042,3.509
8615,as8753,90564.444,3.632
8616,as8754,88365.236,3.562
8617,as8755,85703.148,3.502
8618,as8756,87042.83,3.533
8619,as8757,87805.61,3.59
8620,as8758,86504.969,3.532
8621,as8759,81276.526,3.621
8622,as876,90660.063,3.538
8623,as8760,99179.977,3.634
8624,as8761,98785.56,3.543
8625,as8762,87720.058,3.581
8626,as8763,96831.235,3.527
8627,as8764,90656.266,3.516
8628,as8765,83077.597,3.411
8629,as8766,94693.478,3.459
8630,as8767,88188.274,3.601
8631,as8768,95700.628,3.516
8632,as8769,92613.353,3.576
8633,as877,88318.464,3.548
8634,as8770,102817.485,3.493
8635,as8771,90661.452,3.532
8636,as8772,83751.893,3.549
8637,as8773,89483.798,3.655
8638,as8774,96401.541,3.574
8639,as8775,90725.871,3.531
8640,as8776,93313.474,3.6
8641,as8777,88323.703,3.541
8642,as8778,92202.943,3.47
8643,as8779,91520.735,3.574
8644,as878,83887.054,3.634
8645,as8780,85323.872,3.589
8646,as8781,83634.2,3.622
8647,as8782,88009.69,3.519
8648,as8783,86941.283,3.523
8649,as8784,86818.115,3.465
8650,as8785,95171.212,3.516
8651,as8786,88463.437,3.505
8652,as8787,86263.994,3.611
8653,as8788,91738.529,3.457
8654,as8789,93706.292,3.54
8655,as879,81992.133,3.598
8656,as8790,81240.789,3.549
8657,as8791,81732.869,3.478
8658,as8792,84449.104,3.506
8659,as8793,93823.849,3.549
8660,as8794,94034.91,3.441
8661,as8795,90426.181,3.556
8662,as8796,85491.229,3.513
8663,as8797,97717.477,3.595
8664,as8798,97035.716,3.459
8665,as8799,89358.211,3.635
8666,as88,87375.26,3.547
8667,as880,85242.078,3.528
8668,as8800,84675.703,3.588
8669,as8801,91364.231,3.533
8670,as8802,92016.824,3.529
8671,as8803,92909.47,3.547
8672,as8804,88666.319,3.571
8673,as8805,89382.472,3.504
8674,as8806,91558.761,3.589
8675,as8807,85196.982,3.466
8676,as8808,89916.222,3.47
8677,as8809,91182.463,3.519
8678,as881,93154.217,3.431
8679,as8810,85831.03,3.492
8680,as8811,90021.962,3.58
8681,as8812,91616.11,3.568
8682,as8813,89880.722,3.606
8683,as8814,90519.129,3.551
8684,as8815,86788.361,3.48
8685,as8816,87492.806,3.531
8686,as8817,95991.272,3.557
8687,as8818,85452.802,3.418
8688,as8819,87332.108,3.556
8689,as882,88062.293,3.526
8690,as8820,91043.376,3.562
8691,as8821,82861.733,3.567
8692,as8822,93270.827,3.585
8693,as8823,90216.492,3.556
8694,as8824,93701.628,3.524
8695,as8825,87614.468,3.584
8696,as8826,95461.939,3.532
8697,as8827,92291.896,3.529
8698,as8828,94873.268,3.6
8699,as8829,87113.565,3.571
8700,as883,86402.952,3.565
8701,as8830,86781.137,3.488
8702,as8831,86920.441,3.513
8703,as8832,87623.949,3.592
8704,as8833,92990.027,3.63
8705,as8834,92938.833,3.561
8706,as8835,92753.343,3.563
8707,as8836,97379.078,3.667
8708,as8837,99520.103,3.468
8709,as8838,90260.683,3.512
8710,as8839,93723.524,3.612
8711,as884,87131.72,3.483
8712,as8840,81936.643,3.519
8713,as8841,93114.1,3.498
8714,as8842,88465.026,3.495
8715,as8843,88901.093,3.456
8716,as8844,87353.111,3.493
8717,as8845,86325.565,3.474
8718,as8846,92464.708,3.508
8719,as8847,92741.545,3.498
8720,as8848,87548.242,3.49
8721,as8849,98768.607,3.568
8722,as885,93642.234,3.549
8723,as8850,91394.994,3.565
8724,as8851,89031.018,3.577
8725,as8852,83448.214,3.515
8726,as8853,88445.281,3.55
8727,as8854,88855.473,3.427
8728,as8855,94195.939,3.599
8729,as8856,87642.275,3.507
8730,as8857,90680.405,3.572
8731,as8858,91455.3,3.508
8732,as8859,92176.179,3.574
8733,as886,89106.028,3.598
8734,as8860,88733.482,3.564
8735,as8861,89822.756,3.584
8736,as8862,91617.324,3.588
8737,as8863,94810.919,3.49
8738,as8864,88071.456,3.494
8739,as8865,93476.446,3.541
8740,as8866,97010.617,3.539
8741,as8867,90023.605,3.565
8742,as8868,88052.216,3.682
8743,as8869,78454.967,3.547
8744,as887,91694.998,3.567
8745,as8870,96102.678,3.587
8746,as8871,99323.174,3.536
8747,as8872,87711.652,3.568
8748,as8873,83756.267,3.608
8749,as8874,85767.974,3.473
8750,as8875,91388.679,3.547
8751,as8876,90867.485,3.457
8752,as8877,92376.156,3.521
8753,as8878,87027.807,3.502
8754,as8879,85618.506,3.519
8755,as888,91805.348,3.491
8756,as8880,87918.147,3.465
8757,as8881,87367.184,3.551
8758,as8882,88416.036,3.511
8759,as8883,88196.216,3.559
8760,as8884,93012.668,3.598
8761,as8885,95735.07,3.442
8762,as8886,83818.796,3.498
8763,as8887,90105.934,3.57
8764,as8888,91320.874,3.536
8765,as8889,91197.922,3.525
8766,as889,94919.763,3.572
8767,as8890,96201.903,3.481
8768,as8891,92618.805,3.475
8769,as8892,87936.507,3.576
8770,as8893,85314.069,3.473
8771,as8894,92846.907,3.535
8772,as8895,96003.279,3.634
8773,as8896,90026.245,3.47
8774,as8897,91100.604,3.504
8775,as8898,86154.688,3.529
8776,as8899,94881.905,3.588
8777,as89,95733.288,3.537
8778,as890,87072.428,3.567
8779,as8900,90359.82,3.583
8780,as8901,94040.913,3.604
8781,as8902,89016.471,3.603
8782,as8903,85226.017,3.515
8783,as8904,89202.95,3.463
